service;date;time;message;sentimen
twitter;07/24/2021;13:30:00;RT @KakekHalal:Gempa ? Ganti Presiden\nBanjir ? Ganti Presiden\nBadai Seroja ? Ganti Presiden\nGunung Meletus ? Ganti Presiden\nKena Macet ? Ganti Presiden\nKena Corona ? Ganti Presiden\nKena PPKM ? Ganti Presiden\n\nPuki mai betul para bangsat itu !!!;Negatif
twitter;07/15/2021;13:55:00;RT @andibachtiar:Di masa depan soal sejarah kira2 pertanyannya \n1. Apa singkatan dari PPKM?\n2. Siapakah musisi paling aktif membuktikan covid tak ada?\n3. Sebutkan 3 nama tokoh yg ramai diundang media saat pandemi?\n4. Apakah pegawai negeri juga terdampak oleh PPKM?\n5. Mengapa PPKM hrs dipertebal?;Netral
twitter;07/25/2021;09:01:00;RT @RustamIbrahim: Bapak Presiden @jokowi sudahi saja PPKM. Fokus sajalah pada vaksinasi masif. Katanya 2 juta sehari. Apakah sdh dilakukan…;Positif
twitter;07/04/2021;19:47:00;Begini Program Latihan Individual Pemain di Masa PPKM https://t.co/JLISfCEWE2;Netral
twitter;08/24/2021;22:17:00;"Seorang wanita bijak pernah berkata ""PPKM diperpanjang sampe BTS perform paradise.""\n\nJadi @BTS_twt, TOLONG SEGERA PERFORM PARADISE YA ALLAH DAH BRAPA TAUN NUNGGUIN LIVE PERFORMANCE INI 😭😭😭 twitter.com/BTStranslation…";Netral
twitter;08/30/2021;12:37:00;RT @kisbet_:longgar dikit langsung blingsakan kek besok mau kiamat sampe rela bermacet2 seharian demi jalan2 ke puncak. Dikasih PPKM menjerit gak bisa makan, negara dzolim, kami lapar ya tuhan, kami hanya ingin makan. Pasti banyak di antara orang2 ini yg berpikir dan koar2 seperti itu 😳 https://t.co/YgaeRFvr4Y;Negatif
twitter;07/19/2021;10:31:00;@grobogan_polres Kapolri , Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/8Pu6bjSmsW., dan Panglima TNI, Marsekal TNI Hadi Tjahjanto, S.I.P berikan bantuan sosial pd warga saat meninjau Posko PPKM Darurat Kelurahan Serang, Banten (18/7/2021)\n\n#PolriPercepatVaksinasi\nPatuhi Prokes PPKM\n21;Positif
twitter;07/05/2021;11:05:00;@PolisiSukoharjo Jgn sampe enggak vaksin ya\n#PPKMdanTetapVaksinasi Sosialisasi Edukasi Masyarakat;Positif
twitter;07/07/2021;17:22:00;Gue udah tau ending ppkm ini. Disaat udah beres semua orang bakal 'revenge' pergi ke tempat wisata. Terutama warga jakarta 😂;Netral
twitter;08/01/2021;20:17:00;RT @Gojekmilitan:Alhamdulillah\n\nTotal pengeluaran untuk Beli beras yang disalurkan untuk warga yang Isoman dan Berdampak PPKM \nRp 47.370.000\nPlus beras yang ada  di 7panti asuhan sebanyak 2 Ton \n\nSemoga Berkah untuk semua sehabat \n\nAamiin ya robb 🤲\n\nUntuk jumat ini programnya Ricebowl  lagi �? https://t.co/kY7VifG2BY;Positif
twitter;09/06/2021;22:22:00;@infoPKU Alhamdulillah. Smoga negri ku segera sembuh;Positif
twitter;08/03/2021;07:05:00;Jokowi Perpanjang PPKM Level 4 hingga 9 Agustus.\nDampak baik PPKM #PPKMLevel4TurunkanCovid https://t.co/4GMf8RBmwe;Netral
twitter;07/12/2021;23:12:00;Aku suka ppkm tapi tanpa pp.;Positif
twitter;08/16/2021;03:19:00;Kemarin ke Bandung, kok merasa rada sepi ya. Berasa bgt PPKM. Mau nyari sarapan aja susah, akhirnya makan kupat tahu pinggir jalan dan makan di mobil. \nBeda banget ama di Depok, yg kayak biasa-biasa kecuali mal-mal yg tutup (itupun tempat makan take away/supermarket masih rame). https://t.co/WskBSRVCDx;Netral
twitter;08/09/2021;22:13:00;RT @tukangshapu:#PPKM  di perpanjangan sampek wong wedok gelem ngaku salah.\n\n@OjoKulinoMekso @kulinomaido @Kulinobareng @SambatKulino;Netral
twitter;07/18/2021;16:56:00;RT @probomj:Yang lagi menu buka puasa bisa langsung order ya manis. Berbukalah dengan Ropang manis.\n\nPuasa Tarwiyah dan Arafah\nPPKM\nIdul Adha https://t.co/up5Js1RU4E https://t.co/w12dePJMZ4;Netral
twitter;07/21/2021;13:12:00;@maspiyuaja Klo blm juga teratasi, siapkah mundur/ tetap hny ganti nama program lg?\nBgmn tg jawab kebutuhan ekonomi trhdp masyrkat yg di karantina oleh PPKM Darurat. Jika berdampak\n1. Sakit krn covid 19, atau mati\n2. Atau sakit krn kurang asupan gizi ( gk mampu )\n3. Gulung usaha;Negatif
twitter;08/03/2021;21:42:00;RT @PapaSuryaBewok:Yang menyakan kabar besan saya, doakan beliau bisa menerobos razia PPKM level 4 untuk bisa ke Jakarta untuk membantu istri dan anaknya menghadapi kasus ini\n#IkatanCintaEp382 https://t.co/U2QjWes5gO;Negatif
twitter;08/24/2021;10:58:00;RT @100kpjcom: PPKM Diperpanjang, Pengguna Motor dan Mobil Pribadi Wajib Bawa Ini dlvr.it/S6C0D9;Netral
twitter;08/12/2021;16:23:00;Kepala Disdik Pekanbaru Ismardi Ilyas mengatakan ada mata pelajaran tertentu yang tak bisa dilakukan secara daring. Orang tua juga ada yang tak mampu mengajar anaknya di mata pelajaran tertentu itu.;Netral
twitter;07/17/2021;17:40:00;Presiden Joko Widodo meminta segenap aparat yang bertugas dalam penyekatan dan pengendalian mobilitas masyarakat di masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat tidak bersikap keras dan kasar. https://t.co/zhNfwqqIgq;Positif
twitter;07/05/2021;10:11:00;@savioneals @drhaltekehalte Aakkk!! Luv banget! Ini membantu banget buat aku yg ga berani dine-in sejak pandemi awal.;Positif
twitter;07/26/2021;22:18:00;RT @FiersaBesari:PPKM bikin enggak bisa jalan ke mana-mana, kamu protes. Hubunganmu bisa jalan, tapi enggak berujung ke mana-mana, kamu enggak protes;Negatif
twitter;10/23/2021;13:21:00;Ayo Dongkrak pariwisata!!! Bali baik - baik saja, kata @sandiuno \n\ntapi karantina jadi sandungan, Kelamaan yess ?? Kapolri @ListyoSigitP \n\nkalo susah bongkar Mafia Karantina berarti rubah sistemnya;Positif
twitter;07/02/2021;21:41:00;RT @PEDOMAN_id: Menteri Tjahjo: ASN Sektor Non-esensial WFH 100% Selama PPKM Darurat https://t.co/4Yfc1XQsU5 lewat @pedoman_id\n\n@fadjroeL @…;Netral
twitter;07/02/2021;04:22:00;RT @kennol61: Wagub Jatim Emil Elestianto Dardak menyebut PPKM darurat akan diterapkan di 36 Kab/Kota. Namun, bila ada tambahan dengan cara…;Netral
twitter;09/18/2021;14:51:00;RT @rudy_choyrudin: Disaat Indonesia berjuang melawan pandemi dengan penerapan PPKM.\nKita dapat angin segar, penambah imun kita.\nKabar baik…;Positif
twitter;07/02/2021;20:24:00;DENPASAR IKUTI INSTRUKSI PEMERINTAH PUSAT TERAPKAN PPKM DARURAT https://t.co/cJzliJnlWZ;Netral
twitter;07/09/2021;00:05:00;@andriandinoraa Abis ppkm gaskeun,;Netral
twitter;07/29/2021;02:47:00;RT @_pln_id:Abang lagi memelihara Isolator SUTT nih, isolator aja abang pelihara apalagi hubungan kita neng, eaaa.\n\nBersama 70.516 personil #PLN lainnya mulai dari Dispatcher, PDKB, Call Center, kami akan terus siap siaga menjaga listrik di rumahmu tetap andal\n\n#PPKMDarurat #PLNSiagaCovid19 https://t.co/ZvRV5WFSoa;Netral
twitter;07/15/2021;13:31:00;@saostomats sabar mang, blekhero masih muter² geje;Netral
twitter;08/24/2021;22:41:00;RT @alisyarief: Dicicil seminggu seminggu. Lepas beban. Cara mengecoh. Ngerjain rakyat. Tapi terserahlah. Ppkm mau diperpanjang atau tidak,…;Negatif
twitter;08/04/2021;08:10:00;Kebijakan PPKM sudah tepat dan terbukti turunkan kasus Berjuang Bersama Jokowi\n\n@jokowi @nu_online @tirta_hudhi https://t.co/iBuKtSO1ig;Positif
twitter;07/18/2021;17:26:00;RT @kemendespdtt:Selengkapnya di https://t.co/U6m3QRnm4K\n\nAYO! Lawan Covid-19.\nPPKM Darurat buat kita makin erat. \nYuk! #DirumahAja\n\n#MulaiDariDesa\n#KemendesPDTT\n#IndonesiaPulih\n#LawanCovid19;Positif
twitter;07/31/2021;19:20:00;RT @DPDIMMDIY:Semakin tingginya angka Covid-19 dan dampak dari PPKM membuat sektor ekonomi masyarakat menjadi berhenti beroperasi. Diperlukan uluran tangan kita untuk saling berbagi. DPD IMM DIY dan PC IMM se- DIY mengadakan donasi https://t.co/DpIpx4F6PY;Negatif
twitter;07/19/2021;21:46:00;@aulmaulidiana @kredivo Hallo @kredivo SETELAH PPKM SELESAI AKU INGIN MAKAN SEBLAK SAMBIL SEPEDAAN;Netral
twitter;09/21/2021;17:11:00;Covid masih ada ga sih? Ppkm apa kabar?;Netral
twitter;09/14/2021;08:14:00;RT @detikcom: Luhut Pandjaitan memastikan bahwa Jokowi memerintahkan untuk tidak mengakhiri PPKM sampai Covid-19 terkendali!  https://t.co/…;Netral
twitter;08/30/2021;06:32:00;@didiemin Sebagai informasi, selama periode PPKM kapasitas penumpang adalah 70% dari total seat. Terkait posisi tempat duduk di dalam pesawat akan disesuaikan dengan kapasitas yang terisi. Sebelum penerbangan, (1/2) - Tisha;Netral
twitter;07/06/2021;06:38:00;RT @NenkMonica:Sejatinya PPKM itu menghindarkan masyarakat dari kematian akibat Covid, jika Covid blm tentu merenggut tapi masyarakat sdh mau dilindes panser namanya penanganan konyol dan tdk beradab. \nProtokol Kesehatan ditegakkan dg Protokol Perang. https://t.co/3m7z66AvyK;Negatif
twitter;10/17/2021;20:57:00;@orbluecsy Belanjaaaa teros. Keknya pas lagi ppkm kang paket tiap hari teriakin nama evan terus ya?;Netral
twitter;07/21/2021;04:15:00;RT @SidoarjoWarta: Isi Pidato Lengkap Jokowi Mengenai Pembukaan Bertahap PPKM Darurat pada 26 Juli, Jika Terjadi Penurunan Kasus https://t.…;Positif
twitter;08/30/2021;19:39:00;@detikcom Ayo pa sekolah2 dibuka;Positif
twitter;08/02/2021;19:28:00;@bdngfess eh ppkm anj;Netral
twitter;07/02/2021;11:43:00;RT @asboediono_id: Jangan sampai ketidakmampuan menerbitkan panduan detil PPKM dimasa lalu kemudian menunjuk kembali Pejabat yang terbukti…;Negatif
twitter;07/08/2021;01:25:00;Suasana Malam Penyekatan Jalan Saat PPKM Darurat https://t.co/WwOg1xaRGG;Netral
twitter;07/11/2021;19:28:00;RT @maspiyuaja:@JSuryoP1 @aniesbaswedan Update beritanya Pak Jenderal...\n\nEquity Life Akui Langgar PPKM Darurat Usai Disidak Anies\n\nhttps://t.co/CiBnj1TGK8;Negatif
twitter;07/17/2021;17:50:00;"RT @Katolik_GK:Pak @jokowi ...\n\nPPKM memang akan mengurangi penyebaran covid-19. Tp skrng ini sprtinya menghambat penyebaran bukan lg fokus utama, melainkan vaksinasi &amp; pelayanan kesehatan. \n\nCoba awasi ketat pelaksanaan vaksinasi, agar target benar-benar tercapai.\n\nTYKM";Positif
twitter;08/11/2021;09:19:00;RT @PresidenKopi:Mengenai TKA yg berapa orang itu masuk ke negeri ini saat PPKM ada kira2 @Kemenkumham_RI buka suara??;Negatif
twitter;07/25/2021;22:48:00;Ppkm sampe level 30 biar kaya bon cabe hehe;Negatif
twitter;08/01/2021;10:16:00;RT @agungseng: Bosen di rumah terus karena PPKM yang selalu diperpanjang.\nYuklah belajar editing menghilangkan objek meskipun masih noob ta…;Positif
twitter;09/07/2021;06:52:00;RT @DiantyYasmin3: Surabaya Turun PPKM Level 2, Warga Diminta Tak Euforia\nWah keren Surabaya�?�?\ncnnindonesia.com/nasional/20210…;Positif
twitter;07/19/2021;15:03:00;RT @mikhaylakumala:Menurut Ketua DPR RI Puan Maharani sebelum melakukan perpanjangan PPKM pemerintah diminta melakukan evaluasi atas adanya PPKM darurat dan hasil evaluasi PPKM darurat itu wajib diketahui masyarakat sebagai pihak yg ikut merasakan dampak kebijakan tsb.\n\nhttps://t.co/UyTHTyvEKm https://t.co/kAf7tR9Z6g;Negatif
twitter;07/04/2021;17:20:00;RT @mbuhraweruh_: Ppkm atau tidak aku akan melalui hari hariku kedepan tanpamu, tanpa kehadiranmu lagi.;Netral
twitter;08/25/2021;10:17:00;Penerapan PPKM Level 3 Tangsel sesuai dengan Inmendagri Nomor 35 Tahun 2021. jakarta.suara.com/read/2021/08/2…;Netral
twitter;07/22/2021;08:49:00;RT @azwarsiregar: Bingung Perbedaan dan Persamaan PSBB, PSBB Jawa-Bali, PPKM Mikro, PPKM Darurat, dan PPKM Level 1-4?\nPerbedaannya : Tidak…;Netral
twitter;10/15/2021;10:03:00;Keputusan pemerintah terkait PPKM dan percepatan vaksinasi sudah tepat, karena berhasil menurunkan kasus positif Covid-19. #VaksinasiBeriDampakBaik #Indonesiamaju https://t.co/R9f8296K9O;Positif
twitter;07/22/2021;10:02:00;"""Seperti yang sudah kami lakukan selama ini, bantuan dari pemerintah yang disalurkan melalui TNI-Polri akan dipastikan tepat sasaran ke masyarakat di Indonesia. Jajaran kami instruksikan melakukan pemetaan"" Kapolri\n\n#DistribusiTepatSasaran\nPenerapan PPKM Level4 @polisi_jatim https://t.co/M9l8XU14yJ";Positif
twitter;08/06/2021;10:23:00;🇲🇨 NTB memilih bangkit dan semangat Gotong Royong selama menjalankan masa PPKM demi kebaikan bersama! \n\nSebanyak 20.000 paket bantuan disiapkan untuk masyarakat yang kesulitan ekonomi selama menjalankan PPKM (Pemberlakuan Pembatasan Kegiatan Masyarakat). https://t.co/X7LJIZOYtH;Positif
twitter;10/09/2021;10:09:00;Alasan Banjarmasin ngotot gelar BSF dan ancaman gelombang keempat Covid-19. Klo begini terus, kapan ya kita keluar dari PPKM level IV? \n\nhttps://t.co/dd1rM1Jh1C @cerita0511;Negatif
twitter;07/04/2021;14:52:00;RT @RamliRizal: PPKM artinya opo toh ?? \nMoso artinya ini toh 😄 ? https://t.co/CRqLvBIICB;Netral
twitter;08/10/2021;09:13:00;RT @boboiboy_dong: lomba agustusan tahun ini \nbertahan hidup \n#ppkm \n#level50 #MusnahkanBuzzer;Negatif
twitter;08/07/2021;20:59:00;RT @Mei2Namaku:PPKM DARURAT \nKOK BISA KELUAR JAKARTA _ BOJONEGORO  ?\n\nPENGAKUAN  PELAKU :  DI KAWAL POLISI DARI POLDA METRO ?\nHEBAT BENER ? NIEH \nBUKAN SEKTOR KRITIKAL\nBUKAN SEKTOR ESSENSIAL\nBISA AMPE BOJONEGORO  ?\n\nUrgensi nya apa ya pak pol @DivHumas_Polri https://t.co/Ao1sblD4WO;Negatif
twitter;07/28/2021;22:05:00;@sbyfess Selama PPKM ngapain aja?;Netral
twitter;10/14/2021;14:15:00;RT @ApriyaniRestia:Kepada para kepala sekolah saya persilakan untuk segera melakukan kegiatan pembelajaran tatap muka terbatas dengan syarat wilayah sekolah tersebut minimal sudah pada level 3 PPKM dan vaksinasi Covid 1 yang penting kita sehat;Positif
twitter;07/02/2021;17:55:00;RT @AkuNayya_: Boleh nyaranin GK?? Mulai besok dgn di Berlakukan nya PPKM kalo bisa selain mall di tutup,itu super market dan minimarket mi…;Netral
twitter;07/20/2021;06:01:00;@cutegirls789 masih ppkm neng, tahan duluu;Netral
twitter;07/27/2021;01:10:00;@Metiuww #pengalaman kh?;Netral
twitter;07/22/2021;15:54:00;RT @gustysate48:#HalloOrangBaik Ya Allah imbas PPKM DARURAT sy msh Di kampung gabisa Berjualan lagi 🥺Mna Mba lagi Butuh Biaya Pengobatan Di RS ...\nAdakah TMN2 YG BISA BANTU �?�?😭 https://t.co/0AC785aXV7;Positif
twitter;07/28/2021;23:46:00;PPKM Pelan Pelan Kamu Menjauh..\n\nApa Pelan Pelan Kamu Menghilang ?\n🙄\n🙃\n😷\n🤔\n🤒;Negatif
twitter;07/21/2021;07:31:00;video sapi kabur adalah pengalihan isu untuk perpanjang ppkm;Negatif
twitter;09/06/2021;07:52:00;ayo dong udahan ppkm nya, ku mau ke dokter😾;Positif
twitter;07/30/2021;15:32:00;PPKM Diperpanjang, Target 3 Golongan SIM C Tetap Agustus cnnindonesia.com/teknologi/2021…;Netral
twitter;07/31/2021;02:52:00;Akibat ppkm,jd gak pernah keluar rmh,jd susah tdr klu mlm ya😭😭😭\nYg mau vcs,bisa dm tante ya,utk tanya RR�?�?�\n@PromoteAbdul\n@Aryoteha\n#vcs\n#vcsbugil \n#vcstrusted \n#vcssangek \n#vcscroot \n#vcsreal \n#vcsberbayar \n#REALVCS \n#RealAngels \n#RecomendedBO https://t.co/7KGJlEzQLK;Netral
twitter;07/02/2021;12:44:00;RT @haronamd: lagi PPKM alias pengen peluk kamu mulu;Netral
twitter;07/16/2021;20:25:00;PPKM diperpanjang? Gimana nasib rakyat kecil dan pedagang!?;Negatif
twitter;07/02/2021;09:46:00;RT @makmummasjid: PSBB\nPSBB TOTAL\nPSBB TRANSISI\nPPKM\nPPKM MIKRO\nPPKM DARURAT\nPPKM DARURAT AGE OF ULTRON\nPPKM DARURAT INFINITY WAR\nPPKM DARU…;Netral
twitter;09/23/2021;07:57:00;RT @nksthi:Brengsek. Perbaikannya aja lemot banget. SEBULAN. S E B U L AN.\n\n30 hari, 720 jam, 43,200 menit.\n4x perpanjangan PPKM.\nRonaldo terima gaji 41 miliar.\nMessi terima gaji 48 miliar.\nBulan depan kita masih harus bayar Indihome full dengan koneksi seadanya.\n\nJasuka: JAN ASU KABEH! https://t.co/pJK1vL0yb8;Netral
twitter;07/13/2021;11:52:00;RT @adistyaratu: cuma mau curhat karena it doesn’t make any sanse, selama PPKM usaha ortu saya juga ga munafik turun drastis pendapatan, ta…;Negatif
twitter;08/30/2021;19:38:00;@radenrauf @jadijago 1. Untuk kebutuhan pokok seperti kebutuhan sehari - hari,Token listrik,Kuota internet.                        2.  Nabung di celengan yang sekira nya bisa di pakai saat darurat,Karena di masa PPKM tabungan itu sangat membatu sekali om. #SemuaJadiJago 36;Positif
twitter;09/01/2021;22:55:00;@SamudraCinta_ Alhamdulillah..udah semangat sms jg kirain mau dibatalin, akhirnya tetep lanjut. Smg jd rejekinya kesayangan;Positif
twitter;08/02/2021;10:25:00;mana lagi ppkm lu dasar bukannya di rumah aja bg;Netral
twitter;07/16/2021;10:04:00;Dalam masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat Jawa - Bali. Polsek Cugenang memberikan sembako kepada warga kurang mampu / jompo untuk meringankan beban ditengah masa pandemi COVID-19. \n@divisihumaspolri \n@humaspolrescianjur \n@polrescjr https://t.co/9vNpJidfWp;Positif
twitter;10/12/2021;19:18:00;@jeeluvss disinii sebelum ada kabar ppkm naik level sih udah offline ka jee, tapi kayanya skrg juga masih bisa offline, soalnya sekolahaku juga udah offline, semoga ga impact besar ke kegiatan ibadah sama sekolah 😫;Netral
twitter;07/15/2021;15:25:00;KSPI Bicara PPKM Darurat: Ledakan PHK di Depan Mata https://t.co/Kkw6bxcbEr;Negatif
twitter;07/14/2021;01:47:00;RT @balaputra_deva:Aku tak percaya ini seorang Guru . Ajarin santrinya cara mengancam Kapolda ? Pakai Tekanan Massa ? Buat Klaster Baru biar PPKM diperpanjang lalu penggiat UKM pada Modar bareng sama mereka . Keterlaluan !!! https://t.co/UGWtlqtA6j;Negatif
twitter;09/21/2021;06:04:00;Daftar 10 Kab/Kota di Luar Jawa dan Bali Terapkan PPKM Level 4 hingga 4 Oktober https://t.co/bbx2biI8mw;Netral
twitter;09/12/2021;19:04:00;RT @Anggita_lung:PPKM Jawa-Bali akan berakhir Senin (13/9/2021), sementara wilayah lainnya pekan depan. Seperti biasa pemerintah akan melakukan evaluasi dan diumumkan besok, dan PPKM akan kembali diperpanjang, dengan kemungkinan adanya beberapa pelonggaran lagi.\n@jokowi Lawan Pandemi https://t.co/JcKPAO2cTW;Netral
twitter;09/15/2021;01:19:00;"RT @kemenkomarves:""PPKM kapan berakhir deh? Diperpanjang mulu perasaan.""🤔\n\nMenko Luhut selaku Koordinator PPKM Jawa-Bali bilang nih #TimMarves, kalau PPKM memang akan terus digunakan di wilayah Jawa-Bali. Tiap minggu akan dilakukan evaluasi PPKM (13-09-2021).\n\nhttps://t.co/txhDgMLEnS https://t.co/xgxzLSiBxR";Negatif
twitter;08/13/2021;04:28:00;RT @yashudha_naka:Yang Mulia pak @jokowi\nPPKM kan masih berlangsung, harusnya bpk memberi contoh tauladan tdk membuat kerumunan.\n\nSementara rakyat bpk gara gara ada kerumunan di rumahnya, bpk penjarakan sampai skr, padahal udah bayar denda. \n\nHUKUM HANYA BERPIHAK KE BAPAK.\nhttps://t.co/i6WB3Xl5jo;Negatif
twitter;08/16/2021;21:13:00;@gabutersss Sementara ppkm titip salam dl aja ya k;Netral
twitter;07/05/2021;12:59:00;"RT @Hilmi28: Hiburan buat naikin imun saat PPKM begini. Tetap sehat, semangat &amp; jangan lupa tersenyum yaa gaesss �?��? https://t.co/Tyc46A35TN";Positif
twitter;08/17/2021;23:50:00;RT @RinoHidayatGM: Saya lebih memilih PPKM ditambah 3 bulan lagi,Daripada Pilpres ditunda 3 tahun lagi sampai 2027.\n\nBiarlah menambah derit…;Netral
twitter;07/04/2021;21:57:00;RT @CNNIndonesia: 20 TKA China Masuk Sulsel Kala PPKM Darurat Jawa-Bali https://t.co/Kq8cWi5I4g;Negatif
twitter;08/01/2021;13:36:00;RT @DPP_PPP:Ketua Umum PPP @Suharso_M meminta Kader PPP Aktif Salurkan Bansos dan Mempercepat Vaksinasi\n\n#SemuaHarusVaksin\n#PPKMDarurat\nhttps://t.co/C5208PEN3p;Positif
twitter;07/21/2021;16:01:00;Ppkm level level dah kaya makan geprek;Negatif
twitter;07/09/2021;14:22:00;@anfa7 Tar abis ppkm;Netral
twitter;09/05/2021;22:10:00;@chitaglorya Aku yakin pasti dapet , buat modal nyari kerja di era ppkm ini ya allah , wish me luck😭😭😭😭;Positif
twitter;08/23/2021;13:44:00;RT @AULION: Mall terbaik selama PPKM https://t.co/qgjcMlK4dh;Netral
twitter;08/18/2021;16:15:00;RT @comic_lxlc: Sebenarnya sudah dijadwalkan September... Cuma karena Agustus kita libur terbit karena PPKM. Yang Agust mundur ke Sept... Y…;Netral
twitter;07/17/2021;21:16:00;@asumsico Dulu waktu masih stay di jkt sering kesini buat beli/service atau sekedar liat2 hp. Panjang umur buat pejuang rupiah �?;Positif
twitter;08/24/2021;09:11:00;Bersama Kita Cegah Penulaan Covid-19\n\nPersonil Polsek Pontianak Utara bersama Koramil 1207-01 Pontianak Utara melaksanakan Giat Patroli KRYD dan PPKM memberikan himbauan Gerakan 5M  kepada pelaku Usaha dan Pengunjung Cafe di Jln 28 Oktober Pontianak Utara. https://t.co/w66icHGfSb;Positif
twitter;07/03/2021;00:56:00;Daftar Penyekatan di 63 Titik Masuk Keluar Jadetabek selama PPKM Darurat https://t.co/mNPgRC6CWr;Netral
twitter;07/11/2021;20:04:00;@imbucincogan BETUL BGTTT semua udh direncanain cukup mateng eh malah begini:') sedih bgt bestie\nhmmm ga deket ppkm sih... mungkin februari atau maret gtu deh terakhir aku ke kampus;Positif
twitter;07/17/2021;13:47:00;"""PPKM Darurat sudah bisa menurunkan tingkat keramaian, mobilitas masyarakat. Tapi untuk yang terkena pandemi justru semakin naik. Kok bisa begini?"" tanya Ade Yasin heran. #kumparanNews https://t.co/3aNCTlnpOf";Positif
